goals_scored,season,element_type,assists,team,influence,goals_conceded,clean_sheets,bps,round,expected_goal_involvements,expected_goals,player_id,bonus,opponent_team,minutes,expected_goals_conceded,creativity,threat,expected_assists,total_points,player_name,ict_index,fdr_attack,fdr_defense,is_home
0,2023-24,4.0,0,Fulham,0.0,0,0,0,2,0.0,0.0,278,0,4,0,0.0,0.0,0.0,0.0,0,Aleksandar Mitrović,0.0,3.0,3.0,1
1,2023-24,4.0,0,Aston Villa,38.2,0,0,31,2,0.55,0.55,44,2,9,16,0.03,11.7,19.0,0.0,7,Jhon Durán,6.9,3.0,3.0,1
1,2023-24,4.0,0,West Ham,31.4,1,0,32,2,0.22,0.22,523,3,7,75,2.26,3.2,22.0,0.0,9,Michail Antonio,5.7,3.0,3.0,1
0,2023-24,4.0,0,Man Utd,0.0,0,0,0,2,0.0,0.0,399,0,18,0,0.0,0.0,0.0,0.0,0,Shola Shoretire,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,0.0,0,0,0,2,0.0,0.0,127,0,20,0,0.0,0.0,0.0,0.0,0,Aaron Connolly,0.0,3.0,3.0,1
0,2023-24,4.0,0,Spurs,0.0,0,0,0,2,0.0,0.0,640,0,14,0,0.0,0.0,0.0,0.0,0,Dane Scarlett,0.0,3.0,3.0,1
0,2023-24,4.0,0,Aston Villa,0.0,0,0,0,2,0.0,0.0,61,0,9,0,0.0,0.0,0.0,0.0,0,Wesley Moraes Ferreira da Silva,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,2.0,0,0,-1,2,0.1,0.09,132,0,20,23,0.29,1.5,4.0,0.01,1,Evan Ferguson,0.8,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,2,0.0,0.0,443,0,17,0,0.0,0.0,0.0,0.0,0,Emmanuel Dennis,0.0,3.0,3.0,1
0,2023-24,4.0,0,Spurs,0.0,0,0,0,2,0.0,0.0,641,0,14,0,0.0,0.0,0.0,0.0,0,Alejo Véliz,0.0,3.0,3.0,1
0,2023-24,4.0,0,Liverpool,5.6,1,0,10,2,0.28,0.24,297,0,3,62,0.19,11.8,11.0,0.04,2,Cody Gakpo,2.8,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,6.8,3,0,6,2,0.83,0.79,211,0,19,90,1.8,14.0,19.0,0.04,1,Nicolas Jackson,4.0,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,0,0,0,2,0.0,0.0,264,0,2,0,0.0,0.0,0.0,0.0,0,Ellis Simms,0.0,3.0,3.0,1
1,2023-24,4.0,0,Nott'm Forest,38.6,1,0,29,2,0.33,0.31,437,1,17,83,0.51,21.8,21.0,0.02,7,Taiwo Awoniyi,8.1,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,0,0,0,2,0.0,0.0,649,0,2,0,0.0,0.0,0.0,0.0,0,Thomas Cannon,0.0,3.0,3.0,1
0,2023-24,4.0,0,Newcastle,3.0,0,0,3,2,0.0,0.0,433,0,13,24,0.28,11.3,0.0,0.0,1,Callum Wilson,1.4,3.0,3.0,1
0,2023-24,4.0,0,Aston Villa,0.0,0,0,0,2,0.0,0.0,39,0,9,0,0.0,0.0,0.0,0.0,0,Keinan Davis,0.0,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,2,0.0,0.0,464,0,17,0,0.0,0.0,0.0,0.0,0,Sam Surridge,0.0,3.0,3.0,1
0,2023-24,4.0,0,Arsenal,0.0,0,0,0,2,0.0,0.0,8,0,8,0,0.0,0.0,0.0,0.0,0,Gabriel Fernando de Jesus,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.4,1,0,3,2,0.0,0.0,623,0,19,7,0.9,0.6,0.0,0.0,1,Mason Burstow,0.1,3.0,3.0,1
1,2023-24,4.0,0,Man City,38.4,0,1,33,2,0.13,0.11,343,2,15,90,0.29,27.5,21.0,0.02,7,Julián Álvarez,8.7,3.0,3.0,1
0,2023-24,4.0,0,Fulham,0.0,1,0,3,2,0.0,0.0,279,0,4,4,1.27,0.0,0.0,0.0,1,Rodrigo Muniz Carvalho,0.0,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,0,0,0,2,0.0,0.0,645,0,2,0,0.0,0.0,0.0,0.0,0,Youssef Ramalho Chermiti,0.0,3.0,3.0,1
0,2023-24,4.0,0,Newcastle,0.6,1,0,7,2,0.02,0.0,415,0,13,65,0.81,1.8,2.0,0.02,2,Alexander Isak,0.4,3.0,3.0,1
0,2023-24,4.0,0,Crystal Palace,0.0,0,0,0,2,0.0,0.0,658,0,1,0,0.0,0.0,0.0,0.0,0,John-Kymani Gordon,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,2,0.0,0.0,188,0,19,0,0.0,0.0,0.0,0.0,0,Pierre-Emerick Aubameyang,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,1,0,2,2,0.0,0.0,656,0,16,8,0.12,0.3,0.0,0.0,1,Antwoine Hackford,0.0,3.0,3.0,1
0,2023-24,4.0,0,Fulham,0.0,0,0,0,2,0.0,0.0,651,0,4,0,0.0,0.0,0.0,0.0,0,Jay Stansfield,0.0,3.0,3.0,1
0,2023-24,4.0,0,Man City,3.2,0,1,1,2,0.45,0.43,355,0,15,90,0.29,11.8,48.0,0.02,2,Erling Haaland,6.3,3.0,3.0,1
0,2023-24,4.0,0,Man Utd,4.2,0,0,3,2,0.01,0.0,390,0,18,5,0.07,11.0,0.0,0.01,1,Anthony Martial,1.5,3.0,3.0,1
0,2023-24,4.0,0,Brighton,3.0,0,0,-3,2,0.21,0.17,154,0,20,56,0.91,15.1,19.0,0.04,1,Danny Welbeck,3.7,3.0,3.0,1
0,2023-24,4.0,0,Fulham,0.0,0,0,0,2,0.0,0.0,287,0,4,0,0.0,0.0,0.0,0.0,0,Carlos Vinícius Alves Morais,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,2,0.0,0.0,200,0,19,0,0.0,0.0,0.0,0.0,0,David Datro Fofana,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,2,0.0,0.0,654,0,16,0,0.0,0.0,0.0,0.0,0,Louie Marsh,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,2,0.0,0.0,485,0,16,0,0.0,0.0,0.0,0.0,0,Oliver McBurnie,0.0,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,2,0.0,0.0,466,0,17,0,0.0,0.0,0.0,0.0,0,Hwang Ui-jo,0.0,3.0,3.0,1
0,2023-24,4.0,0,Fulham,8.4,2,0,5,2,0.15,0.05,558,0,4,85,2.54,3.3,21.0,0.1,2,Raúl Jiménez,3.3,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,2,0.0,0.0,477,0,16,0,0.0,0.0,0.0,0.0,0,Rhian Brewster,0.0,3.0,3.0,1
0,2023-24,4.0,0,Wolves,19.4,4,0,13,2,0.78,0.45,590,0,5,90,2.27,38.2,39.0,0.33,2,Matheus Santos Carneiro Da Cunha,9.7,3.0,3.0,1
0,2023-24,4.0,0,Aston Villa,0.0,0,0,-1,2,0.0,0.0,33,0,9,5,0.0,4.3,0.0,0.0,0,Cameron Archer,0.3,3.0,3.0,1
0,2023-24,4.0,0,Spurs,0.0,0,0,0,2,0.0,0.0,500,0,14,0,0.0,0.0,0.0,0.0,0,Harry Kane,0.0,3.0,3.0,1
1,2023-24,4.0,0,Bournemouth,38.4,3,0,32,2,0.28,0.18,82,1,11,75,3.0,14.8,31.0,0.1,6,Antoine Semenyo,8.4,3.0,3.0,1
0,2023-24,4.0,0,Liverpool,2.2,0,0,5,2,0.0,0.0,293,0,3,4,0.28,0.0,0.0,0.0,1,Darwin Núñez Ribeiro,0.2,3.0,3.0,1
0,2023-24,4.0,0,Arsenal,0.0,0,0,0,2,0.0,0.0,1,0,8,0,0.0,0.0,0.0,0.0,0,Folarin Balogun,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,2,0.0,0.0,207,0,19,0,0.0,0.0,0.0,0.0,0,Romelu Lukaku Bolingoli,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,0.0,0,0,0,2,0.0,0.0,149,0,20,0,0.0,0.0,0.0,0.0,0,Deniz Undav,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,2,0.0,0.0,212,0,19,0,0.0,0.0,0.0,0.0,0,Christopher Nkunku,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,3.6,1,0,-2,2,0.3,0.27,593,0,16,81,1.25,1.1,19.0,0.03,2,Bénie Traoré,2.4,3.0,3.0,1
0,2023-24,4.0,0,Crystal Palace,7.6,1,0,0,2,0.54,0.48,225,0,1,90,2.0,13.1,48.0,0.06,2,Odsonne Edouard,6.9,3.0,3.0,1
0,2023-24,4.0,0,Wolves,0.0,0,0,0,2,0.0,0.0,562,0,5,0,0.0,0.0,0.0,0.0,0,Sasa Kalajdzic,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,2,0.0,0.0,193,0,19,0,0.0,0.0,0.0,0.0,0,Armando Broja,0.0,3.0,3.0,1
0,2023-24,4.0,1,Bournemouth,16.2,3,0,11,2,0.16,0.15,85,0,11,90,3.08,21.6,18.0,0.01,5,Dominic Solanke,5.6,3.0,3.0,1
1,2023-24,4.0,0,Nott'm Forest,33.0,0,0,30,2,0.13,0.12,468,2,17,6,0.0,0.5,17.0,0.01,7,Chris Wood,5.1,3.0,3.0,1
0,2023-24,4.0,0,Brentford,0.0,0,0,0,3,0.0,0.0,117,0,8,0,0.0,0.0,0.0,0.0,0,Ivan Toney,0.0,3.0,3.0,1
1,2023-24,4.0,0,Arsenal,28.6,1,0,24,3,0.53,0.43,13,0,10,45,0.25,7.1,33.0,0.1,5,Eddie Nketiah,6.9,3.0,3.0,1
0,2023-24,4.0,0,Bournemouth,0.4,0,0,3,3,0.01,0.0,76,0,18,4,0.23,1.4,2.0,0.01,1,Kieffer Moore,0.4,3.0,3.0,1
0,2023-24,4.0,0,Man Utd,0.0,0,0,0,3,0.0,0.0,617,0,16,0,0.0,0.0,0.0,0.0,0,Rasmus Højlund,0.0,3.0,3.0,1
0,2023-24,4.0,0,Crystal Palace,0.0,0,0,0,3,0.0,0.0,237,0,4,0,0.0,0.0,0.0,0.0,0,Luke Plange,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,0.0,0,0,0,3,0.0,0.0,155,0,19,0,0.0,0.0,0.0,0.0,0,Andi Zeqiri,0.0,3.0,3.0,1
0,2023-24,4.0,0,Wolves,2.2,0,1,2,3,0.31,0.3,552,0,9,73,1.14,10.8,4.0,0.01,2,Fábio Silva,1.7,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,1,0,-4,3,0.0,0.0,490,0,13,70,2.8,0.3,0.0,0.0,1,William Osula,0.0,3.0,3.0,1
0,2023-24,4.0,1,Aston Villa,20.8,1,0,8,3,0.79,0.78,60,0,6,85,0.39,24.8,65.0,0.01,5,Ollie Watkins,11.1,3.0,3.0,1
0,2023-24,4.0,0,West Ham,0.0,0,0,0,3,0.0,0.0,541,0,5,0,0.0,0.0,0.0,0.0,0,Gianluca Scamacca,0.0,3.0,3.0,1
0,2023-24,4.0,0,West Ham,5.2,0,0,3,3,0.0,0.0,535,0,5,5,0.36,0.3,0.0,0.0,1,Danny Ings,0.6,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,3,0.0,0.0,483,0,13,0,0.0,0.0,0.0,0.0,0,Daniel Jebbison,0.0,3.0,3.0,1
0,2023-24,4.0,0,Crystal Palace,0.0,0,0,2,3,0.01,0.0,232,0,4,19,0.45,0.3,0.0,0.01,1,Jean-Philippe Mateta,0.0,3.0,3.0,1
0,2023-24,4.0,0,Burnley,0.0,0,0,0,3,0.0,0.0,174,0,2,0,0.0,0.0,0.0,0.0,0,Michael Obafemi,0.0,3.0,3.0,1
0,2023-24,4.0,0,Luton,1.6,2,0,1,3,0.06,0.0,314,0,7,69,1.52,11.9,4.0,0.06,2,Elijah Adebayo,1.8,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,0,0,0,3,0.0,0.0,246,0,20,0,0.0,0.0,0.0,0.0,0,Dominic Calvert-Lewin,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brentford,0.0,0,0,0,3,0.0,0.0,100,0,8,0,0.0,0.0,0.0,0.0,0,Halil Dervişoğlu,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,7.8,1,0,6,3,0.16,0.05,135,0,19,30,1.15,18.8,24.0,0.11,1,João Pedro Junqueira de Jesus,5.1,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,3,0.0,0.0,486,0,13,0,0.0,0.0,0.0,0.0,0,Iliman Ndiaye,0.0,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,0,0,0,3,0.0,0.0,258,0,20,0,0.0,0.0,0.0,0.0,0,Neal Maupay,0.0,3.0,3.0,1
0,2023-24,4.0,0,West Ham,0.0,0,0,0,3,0.0,0.0,538,0,5,0,0.0,0.0,0.0,0.0,0,Divin Mubama,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brentford,0.0,1,0,-1,3,0.27,0.27,119,0,8,90,0.8,1.0,15.0,0.0,2,Yoane Wissa,1.1,3.0,3.0,1
0,2023-24,4.0,0,Fulham,0.0,0,0,0,3,0.0,0.0,278,0,1,0,0.0,0.0,0.0,0.0,0,Aleksandar Mitrović,0.0,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,3,3,0.0,0.0,328,0,7,13,0.08,0.0,0.0,0.0,1,Chiedozie Ogbene,0.0,3.0,3.0,1
0,2023-24,4.0,0,Burnley,0.0,0,0,0,3,0.0,0.0,183,0,2,0,0.0,0.0,0.0,0.0,0,Wout Weghorst,0.0,3.0,3.0,1
0,2023-24,4.0,0,Aston Villa,0.0,0,0,3,3,0.0,0.0,44,0,6,4,0.33,0.0,2.0,0.0,1,Jhon Durán,0.2,3.0,3.0,1
1,2023-24,4.0,0,West Ham,45.8,0,1,29,3,1.05,0.73,523,1,5,78,1.09,10.9,46.0,0.32,7,Michail Antonio,10.3,3.0,3.0,1
0,2023-24,4.0,0,Man Utd,0.0,0,0,0,3,0.0,0.0,399,0,16,0,0.0,0.0,0.0,0.0,0,Shola Shoretire,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,0.0,0,0,0,3,0.0,0.0,127,0,19,0,0.0,0.0,0.0,0.0,0,Aaron Connolly,0.0,3.0,3.0,1
0,2023-24,4.0,0,Burnley,0.0,0,0,-3,3,0.45,0.45,177,0,2,9,0.02,0.3,5.0,0.0,1,Jay Rodriguez,0.1,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,3,0.0,0.0,336,0,7,0,0.0,0.0,0.0,0.0,0,Joe Taylor,0.0,3.0,3.0,1
0,2023-24,4.0,0,Spurs,0.0,0,0,0,3,0.0,0.0,640,0,3,0,0.0,0.0,0.0,0.0,0,Dane Scarlett,0.0,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,3,0.0,0.0,324,0,7,0,0.0,0.0,0.0,0.0,0,John McAtee,0.0,3.0,3.0,1
0,2023-24,4.0,0,Aston Villa,0.0,0,0,0,3,0.0,0.0,61,0,6,0,0.0,0.0,0.0,0.0,0,Wesley Moraes Ferreira da Silva,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,10.2,3,0,-2,3,0.71,0.67,132,0,19,90,3.33,3.5,70.0,0.04,2,Evan Ferguson,8.4,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,3,0.0,0.0,443,0,14,0,0.0,0.0,0.0,0.0,0,Emmanuel Dennis,0.0,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,3,0.0,0.0,327,0,7,0,0.0,0.0,0.0,0.0,0,Admiral Muskwe,0.0,3.0,3.0,1
0,2023-24,4.0,0,Spurs,0.0,0,0,0,3,0.0,0.0,641,0,3,0,0.0,0.0,0.0,0.0,0,Alejo Véliz,0.0,3.0,3.0,1
0,2023-24,4.0,0,Liverpool,4.6,1,0,2,3,0.0,0.0,297,0,15,57,1.25,10.6,4.0,0.0,1,Cody Gakpo,1.9,3.0,3.0,1
1,2023-24,4.0,0,Chelsea,47.6,0,1,34,3,0.89,0.71,211,1,12,82,0.36,25.3,84.0,0.18,7,Nicolas Jackson,15.7,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,3,0.0,0.0,331,0,7,0,0.0,0.0,0.0,0.0,0,Aribim Pepple,0.0,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,0,0,0,3,0.0,0.0,264,0,20,0,0.0,0.0,0.0,0.0,0,Ellis Simms,0.0,3.0,3.0,1
1,2023-24,4.0,0,Nott'm Forest,32.8,3,0,29,3,0.69,0.67,437,0,14,80,2.79,2.6,29.0,0.02,6,Taiwo Awoniyi,6.4,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,0,0,3,3,0.0,0.0,649,0,20,1,0.28,0.0,0.0,0.0,1,Thomas Cannon,0.0,3.0,3.0,1
0,2023-24,4.0,0,Newcastle,0.0,2,0,0,3,0.1,0.1,433,0,11,18,0.56,0.0,8.0,0.0,1,Callum Wilson,0.3,3.0,3.0,1
0,2023-24,4.0,0,Burnley,3.6,3,0,3,3,0.07,0.05,594,0,2,80,2.49,2.6,10.0,0.02,2,Zeki Amdouni,1.6,3.0,3.0,1
0,2023-24,4.0,0,Aston Villa,0.0,0,0,0,3,0.0,0.0,39,0,6,0,0.0,0.0,0.0,0.0,0,Keinan Davis,0.0,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,3,0.0,0.0,464,0,14,0,0.0,0.0,0.0,0.0,0,Sam Surridge,0.0,3.0,3.0,1
0,2023-24,4.0,0,Arsenal,3.0,0,0,1,3,0.15,0.14,8,0,10,1,0.12,0.3,35.0,0.01,1,Gabriel Fernando de Jesus,3.8,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,3,3,0.0,0.0,623,0,12,1,0.0,0.0,2.0,0.0,1,Mason Burstow,0.2,3.0,3.0,1
0,2023-24,4.0,0,Man City,13.4,1,0,7,3,0.97,0.79,343,0,17,90,0.73,54.9,64.0,0.18,2,Julián Álvarez,13.2,3.0,3.0,1
0,2023-24,4.0,0,Fulham,0.0,0,0,0,3,0.0,0.0,279,0,1,0,0.0,0.0,0.0,0.0,0,Rodrigo Muniz Carvalho,0.0,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,1,0,-2,3,0.09,0.06,645,0,20,24,0.57,0.5,7.0,0.03,0,Youssef Ramalho Chermiti,0.6,3.0,3.0,1
0,2023-24,4.0,0,Newcastle,3.2,0,1,5,3,0.18,0.16,415,0,11,71,0.4,10.8,19.0,0.02,2,Alexander Isak,3.3,3.0,3.0,1
0,2023-24,4.0,0,Crystal Palace,0.0,0,0,0,3,0.0,0.0,658,0,4,0,0.0,0.0,0.0,0.0,0,John-Kymani Gordon,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,3,0.0,0.0,188,0,12,0,0.0,0.0,0.0,0.0,0,Pierre-Emerick Aubameyang,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,3,0.0,0.0,656,0,13,0,0.0,0.0,0.0,0.0,0,Antwoine Hackford,0.0,3.0,3.0,1
0,2023-24,4.0,0,Fulham,0.0,0,0,0,3,0.0,0.0,651,0,1,0,0.0,0.0,0.0,0.0,0,Jay Stansfield,0.0,3.0,3.0,1
1,2023-24,4.0,0,Man City,34.2,1,0,14,3,1.94,1.93,355,0,17,90,0.73,12.9,97.0,0.01,4,Erling Haaland,14.4,3.0,3.0,1
0,2023-24,4.0,0,Man Utd,1.4,2,0,3,3,0.06,0.04,390,0,16,59,1.0,14.5,11.0,0.02,1,Anthony Martial,2.7,3.0,3.0,1
0,2023-24,4.0,0,Brighton,5.4,2,0,3,3,0.23,0.04,154,0,19,59,2.18,24.8,10.0,0.19,1,Danny Welbeck,4.0,3.0,3.0,1
0,2023-24,4.0,0,Fulham,0.0,0,0,0,3,0.0,0.0,287,0,1,0,0.0,0.0,0.0,0.0,0,Carlos Vinícius Alves Morais,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,3,0.0,0.0,200,0,12,0,0.0,0.0,0.0,0.0,0,David Datro Fofana,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,3,0.0,0.0,654,0,13,0,0.0,0.0,0.0,0.0,0,Louie Marsh,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,3.0,1,0,6,3,0.43,0.02,485,0,13,19,0.72,15.1,4.0,0.41,1,Oliver McBurnie,2.2,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,3,0.0,0.0,677,0,12,0,0.0,0.0,0.0,0.0,0,Deivid Washington de Souza Eugênio,0.0,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,3,0.0,0.0,466,0,14,0,0.0,0.0,0.0,0.0,0,Hwang Ui-jo,0.0,3.0,3.0,1
0,2023-24,4.0,0,Fulham,14.6,2,0,7,3,0.2,0.19,558,0,1,90,3.25,3.9,9.0,0.01,1,Raúl Jiménez,2.8,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,3,0.0,0.0,477,0,13,0,0.0,0.0,0.0,0.0,0,Rhian Brewster,0.0,3.0,3.0,1
0,2023-24,4.0,0,Wolves,0.8,0,1,0,3,0.17,0.17,590,0,9,84,1.14,1.8,10.0,0.0,2,Matheus Santos Carneiro Da Cunha,1.3,3.0,3.0,1
0,2023-24,4.0,0,Aston Villa,0.0,0,0,0,3,0.0,0.0,33,0,6,0,0.0,0.0,0.0,0.0,0,Cameron Archer,0.0,3.0,3.0,1
0,2023-24,4.0,0,Luton,3.2,3,0,6,3,0.31,0.16,326,0,7,90,2.09,13.1,12.0,0.15,2,Carlton Morris,2.8,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,3,0.0,0.0,340,0,7,0,0.0,0.0,0.0,0.0,0,Cauley Woodrow,0.0,3.0,3.0,1
0,2023-24,4.0,0,Spurs,0.0,0,0,0,3,0.0,0.0,500,0,3,0,0.0,0.0,0.0,0.0,0,Harry Kane,0.0,3.0,3.0,1
0,2023-24,4.0,0,Bournemouth,0.0,2,0,-4,3,0.19,0.17,82,0,18,72,1.78,2.2,10.0,0.02,2,Antoine Semenyo,1.1,3.0,3.0,1
2,2023-24,4.0,0,Liverpool,65.2,0,0,50,3,0.61,0.52,293,3,15,13,0.4,0.3,36.0,0.09,11,Darwin Núñez Ribeiro,10.2,3.0,3.0,1
0,2023-24,4.0,0,Arsenal,0.0,0,0,0,3,0.0,0.0,1,0,10,0,0.0,0.0,0.0,0.0,0,Folarin Balogun,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,3,0.0,0.0,207,0,12,0,0.0,0.0,0.0,0.0,0,Romelu Lukaku Bolingoli,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,0.0,0,0,0,3,0.0,0.0,149,0,19,0,0.0,0.0,0.0,0.0,0,Deniz Undav,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,3,0.0,0.0,212,0,12,0,0.0,0.0,0.0,0.0,0,Christopher Nkunku,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,2,0,2,3,0.09,0.0,593,0,13,90,3.52,1.0,6.0,0.09,2,Bénie Traoré,0.5,3.0,3.0,1
0,2023-24,4.0,0,Crystal Palace,5.2,1,0,5,3,0.1,0.09,225,0,4,70,0.52,1.3,14.0,0.01,2,Odsonne Edouard,2.1,3.0,3.0,1
1,2023-24,4.0,0,Burnley,34.0,3,0,23,3,0.13,0.13,168,1,2,80,2.49,2.2,21.0,0.0,7,Lyle Foster,5.7,3.0,3.0,1
1,2023-24,4.0,0,Wolves,35.0,0,0,29,3,0.27,0.26,562,1,9,5,0.06,1.4,33.0,0.01,6,Sasa Kalajdzic,6.9,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,3,0.0,0.0,193,0,12,0,0.0,0.0,0.0,0.0,0,Armando Broja,0.0,3.0,3.0,1
0,2023-24,4.0,0,Bournemouth,3.6,2,0,3,3,0.11,0.07,85,0,18,90,2.06,11.3,8.0,0.04,2,Dominic Solanke,2.3,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,4.2,0,0,3,3,0.03,0.0,468,0,14,9,0.12,20.4,4.0,0.03,1,Chris Wood,2.9,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,1,0,-2,3,0.07,0.07,631,0,7,20,0.57,0.3,9.0,0.0,0,Jacob Brown,0.5,3.0,3.0,1
0,2023-24,4.0,0,Brentford,0.0,0,0,0,4,0.0,0.0,117,0,3,0,0.0,0.0,0.0,0.0,0,Ivan Toney,0.0,3.0,3.0,1
0,2023-24,4.0,0,Arsenal,8.2,1,0,8,4,0.15,0.09,13,0,14,75,0.9,33.1,15.0,0.06,2,Eddie Nketiah,5.6,3.0,3.0,1
0,2023-24,4.0,0,Bournemouth,0.0,0,0,0,4,0.0,0.0,76,0,4,0,0.0,0.0,0.0,0.0,0,Kieffer Moore,0.0,3.0,3.0,1
0,2023-24,4.0,0,Man Utd,0.0,2,0,2,4,0.33,0.33,617,0,1,23,1.2,0.0,14.0,0.0,1,Rasmus Højlund,1.3,3.0,3.0,1
0,2023-24,4.0,0,Crystal Palace,0.0,0,0,0,4,0.0,0.0,237,0,20,0,0.0,0.0,0.0,0.0,0,Luke Plange,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,0.0,0,0,0,4,0.0,0.0,155,0,15,0,0.0,0.0,0.0,0.0,0,Andi Zeqiri,0.0,3.0,3.0,1
0,2023-24,4.0,0,Wolves,0.0,1,0,1,4,0.11,0.04,552,0,8,73,1.31,13.7,11.0,0.07,2,Fábio Silva,2.4,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,4,0.0,0.0,490,0,9,0,0.0,0.0,0.0,0.0,0,William Osula,0.0,3.0,3.0,1
0,2023-24,4.0,0,Aston Villa,0.0,3,0,2,4,0.22,0.2,60,0,11,72,2.35,11.8,10.0,0.02,2,Ollie Watkins,2.1,3.0,3.0,1
0,2023-24,4.0,0,West Ham,0.0,0,0,0,4,0.0,0.0,541,0,12,0,0.0,0.0,0.0,0.0,0,Gianluca Scamacca,0.0,3.0,3.0,1
0,2023-24,4.0,0,West Ham,0.0,1,0,1,4,0.01,0.0,535,0,12,10,0.27,0.3,0.0,0.01,1,Danny Ings,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,4,0.0,0.0,483,0,9,0,0.0,0.0,0.0,0.0,0,Daniel Jebbison,0.0,3.0,3.0,1
0,2023-24,4.0,2,Crystal Palace,33.2,1,0,24,4,0.13,0.0,232,0,20,19,0.54,21.3,2.0,0.13,7,Jean-Philippe Mateta,5.7,3.0,3.0,1
0,2023-24,4.0,0,Burnley,0.0,0,0,0,4,0.0,0.0,174,0,18,0,0.0,0.0,0.0,0.0,0,Michael Obafemi,0.0,3.0,3.0,1
