goals_scored,season,element_type,assists,team,influence,goals_conceded,clean_sheets,bps,round,expected_goal_involvements,expected_goals,player_id,bonus,opponent_team,minutes,expected_goals_conceded,creativity,threat,expected_assists,total_points,player_name,ict_index,fdr_attack,fdr_defense,is_home
0,2021-22,2.0,0,Crystal Palace,23.8,3,0,15,1,,,474,0,6,90,,1.3,0.0,,1,Joel Ward,2.5,3.0,3.0,1
0,2021-22,2.0,0,West Ham,20.4,2,0,18,1,,,418,0,14,90,,23.9,6.0,,1,Vladimir Coufal,5.0,3.0,3.0,1
0,2021-22,2.0,0,West Ham,1.0,0,0,4,1,,,425,0,14,1,,0.1,0.0,,1,Ben Johnson,0.1,3.0,3.0,1
0,2021-22,2.0,0,Spurs,0.0,0,0,0,1,,,355,0,12,0,,0.0,0.0,,0,Toby Alderweireld,0.0,3.0,3.0,1
0,2021-22,2.0,0,Southampton,23.0,3,0,12,1,,,491,0,8,90,,10.2,2.0,,1,Tino Livramento,3.5,3.0,3.0,1
0,2021-22,2.0,0,Burnley,14.4,2,0,13,1,,,113,0,4,90,,15.6,2.0,,1,Charlie Taylor,3.2,3.0,3.0,1
0,2021-22,2.0,0,Everton,19.6,1,0,13,1,,,178,0,16,90,,0.2,0.0,,2,Mason Holgate,2.0,3.0,3.0,1
0,2021-22,2.0,0,Southampton,10.0,3,0,6,1,,,338,0,8,90,,0.5,2.0,,1,Jack Stephens,1.3,3.0,3.0,1
0,2021-22,2.0,0,Wolves,0.0,0,0,0,1,,,437,0,9,0,,0.0,0.0,,0,Nélson Cabral Semedo,0.0,3.0,3.0,1
0,2021-22,2.0,0,Wolves,17.6,1,0,15,1,,,431,0,9,90,,11.5,4.0,,2,Romain Saïss,3.3,3.0,3.0,1
0,2021-22,2.0,0,Norwich,32.4,3,0,15,1,,,456,0,11,90,,0.6,51.0,,1,Ben Gibson,8.4,3.0,3.0,1
0,2021-22,2.0,0,Wolves,13.2,1,0,10,1,,,432,0,9,90,,24.6,2.0,,1,Fernando Marçal,4.0,3.0,3.0,1
0,2021-22,2.0,0,Man Utd,0.0,0,0,0,1,,,279,0,10,0,,0.0,0.0,,0,Alex Nicolao Telles,0.0,3.0,3.0,1
0,2021-22,2.0,0,Man Utd,10.0,1,0,12,1,,,273,0,10,90,,0.9,4.0,,2,Harry Maguire,1.5,3.0,3.0,1
0,2021-22,2.0,0,Wolves,24.6,1,0,17,1,,,439,0,9,90,,1.4,53.0,,2,Max Kilman,7.9,3.0,3.0,1
0,2021-22,2.0,0,Arsenal,26.8,2,0,17,1,,,16,0,3,90,,87.0,41.0,,1,Kieran Tierney,15.5,3.0,3.0,1
0,2021-22,2.0,0,Brighton,23.6,1,0,11,1,,,61,0,5,90,,2.8,0.0,,2,Adam Webster,2.6,3.0,3.0,1
0,2021-22,2.0,0,Watford,0.0,0,0,0,1,,,454,0,2,0,,0.0,0.0,,0,Matthew Pollock,0.0,3.0,3.0,1
0,2021-22,2.0,0,Wolves,13.6,1,0,6,1,,,443,0,9,90,,16.7,6.0,,1,Ki-Jana Hoever,3.6,3.0,3.0,1
0,2021-22,2.0,0,Man Utd,4.8,1,0,8,1,,,288,0,10,90,,2.3,2.0,,2,Aaron Wan-Bissaka,0.9,3.0,3.0,1
0,2021-22,2.0,0,Brighton,0.0,0,0,0,1,,,62,0,5,0,,0.0,0.0,,0,Joël Veltman,0.0,3.0,3.0,1
0,2021-22,2.0,0,Everton,0.0,0,0,0,1,,,179,0,16,0,,0.0,0.0,,0,Ben Godfrey,0.0,3.0,3.0,1
0,2021-22,2.0,0,Brighton,19.6,1,0,14,1,,,59,0,5,90,,0.7,0.0,,2,Lewis Dunk,2.0,3.0,3.0,1
0,2021-22,2.0,0,Man City,0.0,0,0,0,1,,,249,0,17,0,,0.0,0.0,,0,Kyle Walker,0.0,3.0,3.0,1
0,2021-22,2.0,0,Watford,0.0,0,0,0,1,,,398,0,2,0,,0.0,0.0,,0,Marc Navarro,0.0,3.0,3.0,1
0,2021-22,2.0,0,Spurs,13.8,0,1,20,1,,,371,0,12,82,,5.7,2.0,,6,Japhet Tanganga,2.2,3.0,3.0,1
0,2021-22,2.0,0,Brighton,0.0,0,0,0,1,,,71,0,5,0,,0.0,0.0,,0,Tariq Lamptey,0.0,3.0,3.0,1
0,2021-22,2.0,0,Leeds,3.8,4,0,4,1,,,463,0,13,45,,0.8,0.0,,-1,Héctor Junior Firpo Adames,0.5,3.0,3.0,1
0,2021-22,2.0,0,Liverpool,18.4,0,1,24,1,,,237,0,15,90,,48.6,4.0,,6,Trent Alexander-Arnold,7.1,3.0,3.0,1
0,2021-22,2.0,1,Leicester,33.2,0,1,34,1,,,207,3,20,90,,17.5,0.0,,12,Ricardo Domingos Barbosa Pereira,5.1,3.0,3.0,1
1,2021-22,2.0,0,Burnley,49.0,2,0,13,1,,,98,0,4,90,,0.6,44.0,,6,James Tarkowski,9.4,3.0,3.0,1
0,2021-22,2.0,0,Crystal Palace,16.4,3,0,16,1,,,150,0,6,90,,0.6,0.0,,1,Cheikhou Kouyaté,1.7,3.0,3.0,1
0,2021-22,2.0,0,Brentford,8.2,0,1,23,1,,,483,0,1,70,,11.2,4.0,,6,Kristoffer Ajer,2.3,3.0,3.0,1
0,2021-22,2.0,0,Burnley,12.8,2,0,10,1,,,110,0,4,90,,15.9,0.0,,1,Matthew Lowton,2.9,3.0,3.0,1
0,2021-22,2.0,0,Man City,19.8,1,0,14,1,,,262,0,17,90,,1.0,2.0,,2,Rúben Santos Gato Alves Dias,2.3,3.0,3.0,1
0,2021-22,2.0,0,Watford,7.8,2,0,11,1,,,387,0,2,90,,0.0,0.0,,1,William Troost-Ekong,0.8,3.0,3.0,1
0,2021-22,2.0,0,Wolves,11.2,1,0,15,1,,,429,0,9,90,,0.0,0.0,,2,Conor Coady,1.1,3.0,3.0,1
0,2021-22,2.0,0,Watford,11.8,2,0,6,1,,,379,0,2,90,,0.8,0.0,,1,Craig Cathcart,1.3,3.0,3.0,1
0,2021-22,2.0,0,Arsenal,0.0,0,0,0,1,,,23,0,3,0,,0.0,0.0,,0,Gabriel Magalhães,0.0,3.0,3.0,1
0,2021-22,2.0,0,Watford,0.0,0,0,0,1,,,396,0,2,0,,0.0,0.0,,0,Francisco Sierralta,0.0,3.0,3.0,1
0,2021-22,2.0,0,Arsenal,13.2,2,0,14,1,,,10,0,3,80,,16.8,12.0,,1,Calum Chambers,4.2,3.0,3.0,1
0,2021-22,2.0,0,Wolves,0.0,0,0,0,1,,,433,0,9,0,,0.0,0.0,,0,Jonathan Castro Otto,0.0,3.0,3.0,1
0,2021-22,2.0,0,Crystal Palace,0.0,0,0,0,1,,,147,0,6,0,,0.0,0.0,,0,James Tomkins,0.0,3.0,3.0,1
