season,round,player_id,team,opponent_team,element_type,minutes,goals_scored,assists,bps,influence,creativity,threat,ict_index,fdr_attack,fdr_defense,is_home,total_points_roll1,total_points_roll3,total_points_roll5,total_points_roll10,goals_scored_roll1,goals_scored_roll3,goals_scored_roll5,goals_scored_roll10,assists_roll1,assists_roll3,assists_roll5,assists_roll10,minutes_roll1,minutes_roll3,minutes_roll5,minutes_roll10,bps_roll1,bps_roll3,bps_roll5,bps_roll10,influence_roll1,influence_roll3,influence_roll5,influence_roll10,creativity_roll1,creativity_roll3,creativity_roll5,creativity_roll10,threat_roll1,threat_roll3,threat_roll5,threat_roll10,goals_scored_roll_team3,goals_scored_roll_team5,goals_scored_roll_team10,goals_conceded_roll_team3,goals_conceded_roll_team5,goals_conceded_roll_team10,target
2022-23,24,297,Liverpool,15,4.0,58,1,0,26,34.4,0.9,38.0,7.3,3.0,3.0,1,5.0,2.6666666666666665,1.8,3.8,0.0,0.0,0.0,0.2,1.0,0.3333333333333333,0.2,0.3,69.0,62.0,55.2,71.5,19.0,8.0,4.0,11.0,19.8,11.266666666666666,6.840000000000001,16.560000000000002,21.8,15.033333333333333,9.48,17.82,40.0,38.333333333333336,36.6,47.5,0.0,0.0,0.0,0.0,0.0,0.3,5.0
2022-23,25,279,Liverpool,7,4.0,19,0,0,4,1.4,0.7,0.0,0.2,3.0,3.0,1,1.0,0.6666666666666666,0.4,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,31.0,13.666666666666666,8.2,18.8,4.0,2.6666666666666665,1.6,4.3,8.0,3.4000000000000044,2.04,4.8,15.3,8.533333333333333,5.12,3.5100000000000002,0.0,0.0,0.0,7.2,0.3333333333333333,0.2,0.1,0.0,0.0,0.3,1.0
2022-23,25,279,Liverpool,20,4.0,1,0,0,3,0.0,0.2,0.0,0.0,3.0,3.0,1,1.0,1.0,0.6,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,19.0,20.0,12.0,13.4,4.0,4.0,2.4,4.3,1.4,3.866666666666671,2.32,4.74,0.7,8.766666666666667,5.26,3.22,0.0,0.0,0.0,4.0,0.3333333333333333,0.2,0.1,0.0,0.0,0.3,1.0
2022-23,25,288,Liverpool,7,4.0,70,0,0,2,5.8,13.6,25.0,4.4,3.0,3.0,1,1.0,0.6666666666666666,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.0,10.2,5.1,-3.0,-0.3333333333333333,-0.2,-0.1,0.0,0.0,0.0,0.0,5.8,2.3333333333333335,1.4,0.7,22.0,7.333333333333333,4.4,2.2,0.3333333333333333,0.2,0.1,0.0,0.0,0.3,2.0
2022-23,25,288,Liverpool,20,4.0,75,0,1,17,17.0,25.4,14.0,5.6,3.0,3.0,1,2.0,1.3333333333333333,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,40.333333333333336,24.2,12.1,2.0,0.3333333333333333,0.2,0.1,5.8,1.9333333333333333,1.1599999999999993,0.5799999999999996,13.6,6.866666666666667,4.12,2.06,25.0,15.666666666666666,9.4,4.7,0.0,0.2,0.1,0.0,0.0,0.3,5.0
2022-23,25,297,Liverpool,7,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,5.0,4.0,2.6,4.1,1.0,0.3333333333333333,0.2,0.3,0.0,0.3333333333333333,0.2,0.3,58.0,72.33333333333333,48.8,68.3,26.0,14.666666666666666,10.0,13.1,34.4,19.6,13.639999999999997,18.98,0.9,11.666666666666666,9.200000000000001,13.620000000000001,38.0,43.333333333333336,30.6,47.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0
2022-23,25,297,Liverpool,20,4.0,88,0,0,8,4.0,32.1,20.0,5.6,3.0,3.0,1,0.0,3.3333333333333335,2.6,3.4,0.0,0.3333333333333333,0.2,0.3,0.0,0.3333333333333333,0.2,0.2,0.0,42.333333333333336,48.8,59.7,0.0,15.0,10.0,10.7,0.0,18.066666666666666,13.639999999999997,16.32,0.0,7.566666666666666,9.200000000000001,11.06,0.0,26.0,30.6,43.0,0.0,0.0,0.1,0.0,0.0,0.0,2.0
2022-23,26,279,Liverpool,14,4.0,11,1,1,38,49.0,10.0,37.0,9.6,3.0,3.0,1,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,12.2,6.1,3.0,3.6666666666666665,3.0,1.5,0.0,3.1333333333333377,2.32,1.16,0.2,5.3999999999999995,5.3,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,8.0
2022-23,26,288,Liverpool,14,4.0,12,0,0,2,0.2,3.2,4.0,0.7,3.0,3.0,1,5.0,2.6666666666666665,1.8,0.9,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2,0.1,75.0,58.666666666666664,39.2,19.6,17.0,5.333333333333333,3.6,1.8,17.0,7.6000000000000005,4.56,2.28,25.4,14.933333333333332,9.2,4.6,14.0,20.333333333333332,12.2,6.1,0.3333333333333333,0.2,0.2,0.0,0.0,0.0,1.0
2022-23,26,297,Liverpool,14,4.0,77,2,0,47,63.2,1.3,71.0,13.6,3.0,3.0,1,2.0,2.3333333333333335,2.8,2.3,0.0,0.3333333333333333,0.2,0.1,0.0,0.0,0.2,0.2,88.0,48.666666666666664,61.0,59.9,8.0,11.333333333333334,10.4,5.3,4.0,12.800000000000002,12.559999999999999,8.98,32.1,11.0,13.419999999999998,11.569999999999999,20.0,19.333333333333332,30.0,39.3,0.3333333333333333,0.2,0.2,0.0,0.0,0.0,12.0
2022-23,27,279,Liverpool,3,4.0,24,0,0,4,5.0,6.4,0.0,1.1,3.0,3.0,1,8.0,3.3333333333333335,2.4,1.2,1.0,0.3333333333333333,0.2,0.1,1.0,0.3333333333333333,0.2,0.1,11.0,10.333333333333334,14.4,7.2,38.0,15.0,10.6,5.3,49.0,16.800000000000004,12.120000000000001,6.0600000000000005,10.0,3.6333333333333333,7.3,3.65,37.0,12.333333333333334,7.4,3.7,1.0,0.6,0.4,0.0,0.0,0.0,1.0
2022-23,27,288,Liverpool,3,4.0,45,0,0,2,6.2,2.9,27.0,3.6,3.0,3.0,1,1.0,2.6666666666666665,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,12.0,52.333333333333336,41.6,20.8,2.0,7.0,4.0,2.0,0.2,7.666666666666667,4.6,2.3,3.2,14.066666666666668,9.84,4.92,4.0,14.333333333333334,13.0,6.5,0.6666666666666666,0.6,0.3,0.0,0.0,0.0,1.0
2022-23,27,297,Liverpool,3,4.0,65,0,0,3,7.6,2.1,15.0,2.5,3.0,3.0,1,12.0,4.666666666666667,4.8,3.3,2.0,0.6666666666666666,0.6,0.3,0.0,0.0,0.2,0.2,77.0,55.0,58.4,58.9,47.0,18.333333333333332,20.0,11.0,63.2,22.400000000000002,24.28,14.5,1.3,11.133333333333333,11.22,10.620000000000001,71.0,30.333333333333332,33.8,38.4,0.6666666666666666,0.6,0.3,0.0,0.0,0.0,2.0
2022-23,29,279,Liverpool,13,4.0,20,0,0,5,2.2,0.0,0.0,0.2,3.0,3.0,1,1.0,3.3333333333333335,2.4,1.3,0.0,0.3333333333333333,0.2,0.1,0.0,0.3333333333333333,0.2,0.1,24.0,12.0,17.2,9.6,4.0,15.0,10.6,5.7,5.0,18.000000000000004,12.68,6.56,6.4,5.533333333333334,6.5200000000000005,4.290000000000001,0.0,12.333333333333334,7.4,3.7,0.0,0.4,0.3,0.3333333333333333,0.2,0.1,1.0
2022-23,29,279,Liverpool,6,4.0,64,0,0,13,2.4,4.8,8.0,1.5,3.0,3.0,1,1.0,3.3333333333333335,2.4,1.4,0.0,0.3333333333333333,0.2,0.1,0.0,0.3333333333333333,0.2,0.1,20.0,18.333333333333332,15.0,11.6,5.0,15.666666666666666,10.8,6.2,2.2,18.733333333333338,11.52,6.779999999999999,0.0,5.466666666666668,3.46,4.290000000000001,0.0,12.333333333333334,7.4,3.7,0.0,0.4,0.3,0.6666666666666666,0.4,0.2,2.0
2022-23,29,288,Liverpool,13,4.0,69,0,1,17,25.2,22.4,4.0,5.2,3.0,3.0,1,1.0,2.3333333333333335,2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,45.0,44.0,46.6,25.3,2.0,7.0,4.0,2.2,6.2,7.8,5.839999999999999,2.9199999999999995,2.9,10.500000000000002,10.18,5.21,27.0,15.0,18.4,9.2,0.0,0.0,0.3,0.6666666666666666,0.4,0.2,5.0
2022-23,29,288,Liverpool,6,4.0,90,0,0,2,4.4,4.0,6.0,1.4,3.0,3.0,1,5.0,2.3333333333333335,2.8,1.6,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.4,0.2,69.0,42.0,54.2,32.2,17.0,7.0,8.0,3.9,25.2,10.533333333333333,10.879999999999999,5.4399999999999995,22.4,9.500000000000002,13.5,7.45,4.0,11.666666666666666,14.8,9.6,0.0,0.0,0.3,1.3333333333333333,1.0,0.5,2.0
2022-23,29,297,Liverpool,13,4.0,20,0,0,1,0.0,0.0,0.0,0.0,3.0,3.0,1,2.0,5.333333333333333,4.2,3.0,0.0,0.6666666666666666,0.6,0.3,0.0,0.0,0.0,0.1,65.0,76.66666666666667,57.6,56.4,3.0,19.333333333333332,16.8,10.4,7.6,24.933333333333334,21.839999999999996,14.34,2.1,11.833333333333334,7.279999999999999,8.379999999999999,15.0,35.333333333333336,28.8,32.7,0.0,0.0,0.3,1.0,1.0,0.5,1.0
2022-23,29,297,Liverpool,6,4.0,78,0,0,4,14.0,15.5,26.0,5.6,3.0,3.0,1,1.0,5.0,3.4,3.0,0.0,0.6666666666666666,0.4,0.3,0.0,0.0,0.0,0.1,20.0,54.0,50.0,49.4,1.0,17.0,11.8,10.9,0.0,23.599999999999998,14.959999999999999,14.3,0.0,1.1333333333333335,7.1,8.15,0.0,28.666666666666668,21.2,25.9,0.0,0.0,0.2,1.3333333333333333,1.0,0.6,2.0
2022-23,30,279,Liverpool,1,4.0,12,1,0,27,35.4,2.0,33.0,7.0,3.0,3.0,1,2.0,1.3333333333333333,2.6,1.6,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.1,64.0,36.0,24.0,18.0,13.0,7.333333333333333,12.6,7.5,2.4,3.2000000000000046,11.72,7.0200000000000005,4.8,3.733333333333333,4.28,4.7700000000000005,8.0,2.6666666666666665,9.0,4.5,0.0,0.0,0.2,0.3333333333333333,0.8,0.6,6.0
2022-23,30,288,Liverpool,1,4.0,60,0,0,7,6.0,10.5,11.0,2.8,3.0,3.0,1,2.0,2.6666666666666665,2.8,1.8,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.2,90.0,68.0,58.2,41.2,2.0,7.0,8.0,4.1,4.4,11.933333333333335,10.6,5.88,4.0,9.766666666666667,11.58,7.85,6.0,12.333333333333334,11.0,10.2,0.3333333333333333,0.2,0.1,0.3333333333333333,0.8,0.6,2.0
2022-23,30,297,Liverpool,1,4.0,30,0,0,3,5.6,11.1,23.0,4.0,3.0,3.0,1,2.0,1.6666666666666667,3.8,3.2,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.1,78.0,54.333333333333336,65.6,57.2,4.0,2.6666666666666665,12.6,11.3,14.0,7.2,17.759999999999998,15.7,15.5,5.866666666666667,10.2,9.7,26.0,13.666666666666666,26.4,28.5,0.3333333333333333,0.2,0.1,0.6666666666666666,0.6,0.8,1.0
2022-23,31,279,Liverpool,11,4.0,8,0,0,3,3.0,1.3,35.0,3.9,3.0,3.0,1,6.0,3.0,3.6,2.2,1.0,0.3333333333333333,0.4,0.2,0.0,0.0,0.2,0.1,12.0,32.0,26.2,19.2,27.0,15.0,17.4,10.2,35.4,13.333333333333337,18.8,10.559999999999999,2.0,2.2666666666666666,4.640000000000001,4.970000000000001,33.0,13.666666666666666,15.6,7.8,0.3333333333333333,0.2,0.1,0.6666666666666666,0.6,0.8,1.0
2022-23,31,288,Liverpool,11,4.0,81,2,1,61,79.8,15.6,29.0,12.4,3.0,3.0,1,2.0,3.0,2.2,2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,60.0,73.0,55.2,47.2,7.0,8.666666666666666,6.0,4.8,6.0,11.866666666666667,8.4,6.4799999999999995,10.5,12.300000000000002,8.6,8.9,11.0,7.0,10.4,11.3,0.0,0.2,0.1,0.6666666666666666,0.4,0.7,16.0
2022-23,31,297,Liverpool,11,4.0,9,1,0,27,33.0,1.4,17.0,5.1,3.0,3.0,1,1.0,1.3333333333333333,3.6,3.2,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.1,30.0,42.666666666666664,54.0,57.5,3.0,2.6666666666666665,11.6,11.0,5.6,6.533333333333334,18.08,15.319999999999999,11.1,8.866666666666667,6.0,9.709999999999999,23.0,16.333333333333332,27.0,28.5,0.6666666666666666,0.6,0.3,0.3333333333333333,0.6,0.7,5.0
2022-23,32,279,Liverpool,16,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,1.0,3.0,2.2,2.3,0.0,0.3333333333333333,0.2,0.2,0.0,0.0,0.0,0.1,8.0,28.0,25.6,20.0,3.0,14.333333333333334,10.4,10.5,3.0,13.600000000000003,9.6,10.86,1.3,2.6999999999999997,2.9,5.1,35.0,25.333333333333332,15.2,11.3,1.0,0.6,0.4,0.3333333333333333,0.6,0.7,0.0
2022-23,32,288,Liverpool,16,4.0,80,2,0,43,70.6,3.8,86.0,16.0,3.0,3.0,1,16.0,6.666666666666667,5.2,3.6,2.0,0.6666666666666666,0.4,0.2,1.0,0.3333333333333333,0.4,0.3,81.0,77.0,69.0,55.3,61.0,23.333333333333332,17.8,10.9,79.8,30.066666666666666,24.32,14.459999999999999,15.6,10.033333333333333,11.08,10.459999999999999,29.0,15.333333333333334,15.4,14.2,1.0,0.6,0.4,0.3333333333333333,0.2,0.4,13.0
2022-23,32,297,Liverpool,16,4.0,30,0,0,-3,0.0,0.8,9.0,0.8,3.0,3.0,1,5.0,2.6666666666666665,2.2,3.5,1.0,0.3333333333333333,0.2,0.4,0.0,0.0,0.0,0.1,9.0,39.0,40.4,49.4,27.0,11.333333333333334,7.6,13.8,33.0,17.533333333333335,12.039999999999997,18.160000000000004,1.4,9.333333333333334,6.02,8.620000000000001,17.0,22.0,16.2,25.0,1.0,1.0,0.6,0.6666666666666666,0.6,0.6,1.0
2022-23,33,279,Liverpool,19,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,2.3333333333333335,2.0,2.2,0.0,0.3333333333333333,0.2,0.2,0.0,0.0,0.0,0.1,0.0,6.666666666666667,20.8,19.0,0.0,10.0,9.6,10.1,0.0,12.800000000000004,8.6,10.64,0.0,1.0999999999999999,1.6199999999999999,4.07,0.0,22.666666666666668,15.2,11.3,0.6666666666666666,1.0,0.6,1.0,0.8,0.6,0.0
2022-23,33,288,Liverpool,19,4.0,58,0,0,5,1.0,5.4,17.0,2.3,3.0,3.0,1,13.0,10.333333333333334,7.6,4.8,2.0,1.3333333333333333,0.8,0.4,0.0,0.3333333333333333,0.4,0.3,80.0,73.66666666666667,76.0,61.3,43.0,37.0,26.0,15.0,70.6,52.133333333333326,37.2,21.52,3.8,9.966666666666667,11.26,10.72,86.0,42.0,27.2,22.8,0.6666666666666666,0.6,0.6,1.0,0.6,0.6,1.0
2022-23,33,297,Liverpool,19,4.0,12,0,0,2,0.0,0.6,0.0,0.1,3.0,3.0,1,1.0,2.3333333333333335,2.0,3.1,0.0,0.3333333333333333,0.2,0.4,0.0,0.0,0.0,0.0,30.0,23.0,33.4,45.5,-3.0,9.0,6.4,11.6,0.0,12.866666666666667,10.519999999999998,16.18,0.8,4.433333333333333,5.76,6.5200000000000005,9.0,16.333333333333332,15.0,21.9,0.0,0.4,0.5,0.6666666666666666,0.8,0.7,1.0
2022-23,34,279,Liverpool,18,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.3333333333333333,1.8,2.1,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.0,2.6666666666666665,16.8,15.9,0.0,1.0,8.6,9.7,0.0,1.0000000000000047,8.16,9.84,0.0,0.43333333333333335,1.6199999999999999,2.54,0.0,11.666666666666666,15.2,11.3,0.0,0.4,0.5,0.3333333333333333,0.8,0.5,0.0
2022-23,34,279,Liverpool,9,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,1.4,2.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,4.0,14.0,0.0,0.0,6.0,9.3,0.0,0.0,7.68,9.7,0.0,0.0,0.6599999999999999,2.47,0.0,0.0,13.6,11.3,0.0,0.0,0.5,0.3333333333333333,0.4,0.5,0.0
2022-23,34,288,Liverpool,18,4.0,27,1,0,24,28.0,2.1,24.0,5.4,3.0,3.0,1,1.0,10.0,6.8,4.8,0.0,1.3333333333333333,0.8,0.4,0.0,0.3333333333333333,0.2,0.3,58.0,73.0,73.8,64.0,5.0,36.333333333333336,23.6,15.8,1.0,50.46666666666666,32.36,21.619999999999997,5.4,8.266666666666667,7.859999999999999,10.68,17.0,44.0,29.8,22.3,0.0,0.0,0.5,0.0,0.2,0.5,4.0
2022-23,34,288,Liverpool,9,4.0,7,0,0,3,0.2,0.0,0.0,0.0,3.0,3.0,1,4.0,6.0,7.2,5.0,1.0,1.0,1.0,0.5,0.0,0.0,0.2,0.3,27.0,55.0,61.2,59.7,24.0,24.0,28.0,18.0,28.0,33.199999999999996,37.08,23.839999999999996,2.1,3.766666666666668,7.4799999999999995,9.530000000000001,24.0,42.333333333333336,33.4,22.2,0.3333333333333333,0.2,0.4,0.6666666666666666,0.6,0.6,1.0
2022-23,34,297,Liverpool,18,4.0,17,0,0,4,2.2,0.1,0.0,0.2,3.0,3.0,1,1.0,2.3333333333333335,2.0,2.7,0.0,0.3333333333333333,0.2,0.3,0.0,0.0,0.0,0.0,12.0,17.0,31.8,40.9,2.0,8.666666666666666,6.6,9.2,0.0,11.0,10.519999999999998,12.74,0.6,0.9333333333333332,5.88,6.49,0.0,8.666666666666666,15.0,18.1,0.3333333333333333,0.2,0.3,0.6666666666666666,0.4,0.6,1.0
2022-23,34,297,Liverpool,9,4.0,82,0,1,11,0.0,23.1,14.0,3.7,3.0,3.0,1,1.0,1.0,1.8,2.8,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,17.0,19.666666666666668,19.6,42.6,4.0,1.0,6.6,9.6,2.2,0.7333333333333334,8.159999999999998,12.959999999999999,0.1,0.5,2.8,6.5,0.0,3.0,9.8,18.1,0.3333333333333333,0.2,0.3,1.3333333333333333,0.8,0.8,5.0
2022-23,35,279,Liverpool,4,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.2,1.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,1.6,13.9,0.0,0.0,0.6,9.0,0.0,0.0,0.6,9.7,0.0,0.0,0.26,2.45,0.0,0.0,7.0,11.3,0.0,0.2,0.1,0.6666666666666666,0.8,0.6,0.0
2022-23,35,288,Liverpool,4,4.0,72,0,0,5,4.0,33.3,11.0,4.8,3.0,3.0,1,1.0,2.0,7.0,4.6,0.0,0.3333333333333333,1.0,0.5,0.0,0.0,0.2,0.2,7.0,30.666666666666668,50.6,52.9,3.0,10.666666666666666,27.2,16.6,0.2,9.733333333333333,35.92,22.159999999999997,0.0,2.5000000000000013,5.38,6.99,0.0,13.666666666666666,31.2,20.8,0.0,0.2,0.1,0.6666666666666666,0.8,0.5,2.0
2022-23,35,297,Liverpool,4,4.0,64,0,0,2,1.4,12.6,11.0,2.5,3.0,3.0,1,5.0,2.3333333333333335,2.6,3.1,0.0,0.0,0.2,0.3,1.0,0.3333333333333333,0.2,0.1,82.0,37.0,30.0,42.0,11.0,5.666666666666667,8.2,9.9,0.0,0.7333333333333334,7.039999999999997,12.56,23.1,7.933333333333334,5.2,5.6,14.0,4.666666666666667,8.0,17.5,0.0,0.0,0.1,0.0,0.4,0.5,2.0
2022-23,36,279,Liverpool,10,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,5.2,0.0,0.0,0.0,4.8,0.0,0.0,0.0,1.45,0.0,0.0,0.0,7.6,0.0,0.0,0.1,0.0,0.4,0.4,0.0
2022-23,36,288,Liverpool,10,4.0,16,0,0,3,0.8,0.1,6.0,0.7,3.0,3.0,1,2.0,2.3333333333333335,4.2,4.7,0.0,0.3333333333333333,0.6,0.5,0.0,0.0,0.0,0.2,72.0,35.333333333333336,48.8,58.9,5.0,10.666666666666666,16.0,16.9,4.0,10.733333333333334,20.759999999999998,22.54,33.3,11.799999999999999,8.919999999999998,10.0,11.0,11.666666666666666,27.6,21.5,0.0,0.0,0.1,0.0,0.0,0.4,1.0
2022-23,36,297,Liverpool,10,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,2.0,2.6666666666666665,2.0,2.1,0.0,0.0,0.0,0.1,0.0,0.3333333333333333,0.2,0.1,64.0,54.333333333333336,41.0,40.7,2.0,5.666666666666667,3.2,5.4,1.4,1.2,0.7199999999999972,6.380000000000001,12.6,11.933333333333332,7.44,6.7299999999999995,11.0,8.333333333333334,6.8,11.5,0.0,0.0,0.1,0.0,0.0,0.4,0.0
2022-23,37,279,Liverpool,2,4.0,18,1,0,26,33.4,0.3,37.0,7.1,3.0,3.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.8099999999999999,0.0,0.0,0.0,7.6,0.0,0.0,0.1,0.0,0.0,0.4,7.0
2022-23,37,288,Liverpool,2,4.0,27,0,0,3,2.4,7.6,8.0,1.8,3.0,3.0,1,1.0,1.3333333333333333,1.8,4.7,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.2,16.0,31.666666666666668,36.0,56.0,3.0,3.6666666666666665,8.0,17.0,0.8,1.6666666666666667,6.8,22.0,0.1,11.133333333333333,8.18,9.72,6.0,5.666666666666667,11.6,19.4,0.3333333333333333,0.2,0.1,0.0,0.0,0.2,1.0
2022-23,37,297,Liverpool,2,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,2.3333333333333335,1.8,1.9,0.0,0.0,0.0,0.1,0.0,0.3333333333333333,0.2,0.1,0.0,48.666666666666664,35.0,34.2,0.0,4.333333333333333,3.8,5.1,0.0,0.4666666666666666,0.7199999999999972,5.62,0.0,11.899999999999999,7.279999999999999,6.519999999999999,0.0,8.333333333333334,5.0,10.0,0.3333333333333333,0.2,0.1,0.0,0.0,0.2,0.0
2022-23,38,279,Liverpool,17,4.0,56,1,0,25,0.0,0.0,0.0,0.0,3.0,3.0,1,7.0,2.3333333333333335,1.4,1.6,1.0,0.3333333333333333,0.2,0.2,0.0,0.0,0.0,0.0,18.0,6.0,3.6,10.2,26.0,8.666666666666666,5.2,6.9,33.4,11.133333333333338,6.68,7.419999999999999,0.3,0.09999999999999999,0.06,0.8400000000000001,37.0,12.333333333333334,7.4,11.3,0.3333333333333333,0.2,0.1,0.0,0.0,0.0,5.0
2022-23,38,288,Liverpool,17,4.0,90,2,0,59,0.0,0.0,0.0,0.0,3.0,3.0,1,1.0,1.3333333333333333,1.8,4.3,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.1,27.0,38.333333333333336,29.8,51.8,3.0,3.6666666666666665,7.6,15.6,2.4,2.4,7.08,19.72,7.6,13.666666666666666,8.62,8.239999999999998,8.0,8.333333333333334,9.8,19.8,0.3333333333333333,0.4,0.2,1.0,0.6,0.3,13.0
2022-23,38,297,Liverpool,17,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.6666666666666666,1.6,1.8,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,21.333333333333332,32.6,32.2,0.0,0.6666666666666666,3.4,5.0,0.0,0.4666666666666666,0.7199999999999972,5.62,0.0,4.2,7.160000000000001,6.519999999999999,0.0,3.6666666666666665,5.0,10.0,1.0,0.8,0.4,2.3333333333333335,1.4,0.7,0.0
2022-23,1,318,Man City,19,4.0,77,2,0,48,62.6,4.8,73.0,14.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2022-23,1,319,Man City,19,4.0,12,0,0,1,0.0,1.0,8.0,0.9,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,0.0,0.0,1.0
2022-23,1,323,Man City,19,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-23,2,318,Man City,3,4.0,73,0,1,16,18.2,13.3,23.0,5.5,3.0,3.0,1,13.0,13.0,13.0,13.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,77.0,77.0,77.0,77.0,48.0,48.0,48.0,48.0,62.6,62.6,62.6,62.6,4.8,4.8,4.8,4.8,73.0,73.0,73.0,73.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,5.0
2022-23,2,319,Man City,3,4.0,16,0,0,1,0.0,0.5,0.0,0.0,3.0,3.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0
2022-23,2,323,Man City,3,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0
2022-23,3,318,Man City,15,4.0,90,1,0,28,43.0,11.9,70.0,12.5,3.0,3.0,1,5.0,9.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,73.0,75.0,75.0,75.0,16.0,32.0,32.0,32.0,18.2,40.4,40.4,40.4,13.3,9.05,9.05,9.05,23.0,48.0,48.0,48.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,6.0
2022-23,3,319,Man City,15,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.75,0.75,0.75,0.0,4.0,4.0,4.0,0.3333333333333333,0.2,0.42857142857142855,1.0,0.6,0.42857142857142855,0.0
2022-23,3,323,Man City,15,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.375,1.0,0.6,0.375,0.0
